Name,First Name,District,ballotpedia.org,Party,Election,Incumbent,Sex,Date of Birth,Marital Status,Number of children,Race,Ethnicity,Profession,Compensation,Education,Religion,Citizen voting- age population (District),Voters' Average Age (District),female voters,male voters,Race: White,Race: Black/African American,Race: American Indian/Alaskan Native,Race: Asian,Race: Native Hawaiian/or other Pacific Islander,Race: some other race,Etnicity Composition: Hispanic,Ethnic composition: Latino,Ethnic composition: Spanish,Unemployment rate,Median household income (dollars),Poverty rate,Proper helath insurance rate,Highest education achieved on average,,,,,,,,,,,
Gonzalez,Darryl,MD-07,https://ballotpedia.org/Darryl_Gonzalez,Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gosnell,Mark,MD-07,https://ballotpedia.org/Mark_Gosnell,Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiegel,Dan,MD-07,https://ballotpedia.org/Dan_Hiegel,Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Howard, Michael Jr.,MD-07,NA,Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalisi,Jay,MD-07,https://ballotpedia.org/Jay_Jalisi,Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mfume,Kweisi,MD-07,https://ballotpedia.org/Kweisi_Mfume,Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Petrus,Adrian,MD-07,https://ballotpedia.org/Adrian_Petrus,Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rabb,Saafir,MD-07,https://ballotpedia.org/Saafir_Rabb,Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rockeymoore Cummings,Maya,MD-07,https://ballotpedia.org/Maya_Rockeymoore_Cummings,Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schuman,Gary,MD-07,https://ballotpedia.org/Gary_Schuman,Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smith,Charles,MD-07,https://ballotpedia.org/Charles_Smith_(Maryland),Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spikes,Harry,MD-07,https://ballotpedia.org/Harry_Spikes,Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stokes,Charles,MD-07,https://ballotpedia.org/Charles_Stokes,Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woodard,Jeffrey,MD-07,https://ballotpedia.org/Jeffrey_Woodard,Dem,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bly,Ray,MD-07,https://ballotpedia.org/Ray_Bly,Rep,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brown,Brian,MD-07,https://ballotpedia.org/Brian_Brown_(Maryland),Rep,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Klacik,Kim,MD-07,https://ballotpedia.org/Kim_Klacik,Rep,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Madwolf,M.J.,MD-07,https://ballotpedia.org/M.J._Madwolf,Rep,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matory,Elizabeth,MD-07,https://ballotpedia.org/Elizabeth_Matory,Rep,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newton,William,MD-07,https://ballotpedia.org/William_Newton,Rep,House,no,,,,,,,,,,,"528,398",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raskin,Jamie,MD-08,https://ballotpedia.org/Jamie_Raskin,Dem,House,yes,,,,,,,,,,,"533,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan,Marcia,MD-08,https://ballotpedia.org/Marcia_Morgan_(Maryland),Dem,House,no,,,,,,,,,,,"533,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul,Utam,MD-08,https://ballotpedia.org/Utam_Paul,Dem,House,no,,,,,,,,,,,"533,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Young,Lih,MD-08,https://ballotpedia.org/Lih_Young,Dem,House,no,,,,,,,,,,,"533,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coll,Gregory,MD-08,https://ballotpedia.org/Gregory_Coll,Rep,House,no,,,,,,,,,,,"533,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cooper,Bridgette,MD-08,https://ballotpedia.org/Bridgette_Cooper,Rep,House,no,,,,,,,,,,,"533,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gladden,Nicholas,MD-08,https://ballotpedia.org/Nicholas_Gladden,Rep,House,no,,,,,,,,,,,"533,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rogers,Patricia,MD-08,https://ballotpedia.org/Patricia_Rogers_(Maryland),Rep,House,no,,,,,,,,,,,"533,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skolnick,Shelly,MD-08,https://ballotpedia.org/Shelly_Skolnick,Rep,House,no,,,,,,,,,,,"533,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yadeta,Michael,MD-08,https://ballotpedia.org/Michael_Yadeta,Rep,House,no,,,,,,,,,,,"533,774",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pingree,Chellie,ME-01,https://ballotpedia.org/Chellie_Pingree,Dem,House,yes,,,,,,,,,,,"546,625",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen,Jay,ME-01,https://ballotpedia.org/Jay_Allen,Rep,House,no,,,,,,,,,,,"546,625",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Golden,Jared,ME-02,https://ballotpedia.org/Jared_Golden,Dem,House,yes,Male,,,,,,,,,,"524,036",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bennett,Adrienne,ME-02,https://ballotpedia.org/Adrienne_Bennett,Rep,House,no,,,,,,,,,,,"524,036",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brakey,Eric,ME-02,https://ballotpedia.org/Eric_Brakey,Rep,House,no,,,,,,,,,,,"524,036",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crafts,Dale,ME-02,https://ballotpedia.org/Dale_Crafts,Rep,House,no,,,,,,,,,,,"524,036",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferguson,Dana Alan,MI-01,https://ballotpedia.org/Dana Alan_Ferguson,Dem ,House,no,,,,,,,,,,,"564,858",,,,,,,,,,,,,,,,,,,,,,,,,,,,
O'Dell,Linda,MI-01,https://ballotpedia.org/Linda_O'Dell,Dem,House,no,,,,,,,,,,,"564,858",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruzziconi,Ryan,MI-01,https://ballotpedia.org/Ryan_Ruzziconi,Dem,House,no,,,,,,,,,,,"564,858",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open,,MI-01,https://ballotpedia.org/_Open,Rep,House,no,,,,,,,,,,,"564,858",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Huizenga,Bill,MI-02,https://ballotpedia.org/Bill_Huizenga,Rep,House,yes,,,,,,,,,,,"551,323",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berghoef,Bryan,MI-02,https://ballotpedia.org/Bryan_Berghoef,Dem,House,no,,,,,,,,,,,"551,323",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Creviere,Jean-Michel,MI-02,https://ballotpedia.org/Jean-Michel_Creviere,Green,House,no,,,,,,,,,,,"551,323",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amash,Justin,MI-03,https://ballotpedia.org/Justin_Amash,Ind,House,yes,Male,,,,,,,,,,"551,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunzell,Amanda Le'Anne,MI-03,https://ballotpedia.org/Amanda Le'Anne_Brunzell,Dem ,House,no,,,,,,,,,,,"551,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Scholten,Hillary,MI-03,https://ballotpedia.org/Hillary_Scholten,Dem,House,no,,,,,,,,,,,"551,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afendoulis,Lynn,MI-03,https://ballotpedia.org/Lynn_Afendoulis,Rep,House,no,,,,,,,,,,,"551,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Farrington,Joe,MI-03,https://ballotpedia.org/Joe_Farrington,Rep,House,no,,,,,,,,,,,"551,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson Willis,Andrew,MI-03,https://ballotpedia.org/Andrew_Jackson Willis,Rep,House,no,,,,,,,,,,,"551,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meijer,Peter,MI-03,https://ballotpedia.org/Peter_Meijer,Rep,House,no,,,,,,,,,,,"551,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norton,Tom,MI-03,https://ballotpedia.org/Tom_Norton,Rep,House,no,,,,,,,,,,,"551,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rafi,Emily,MI-03,https://ballotpedia.org/Emily_Rafi,Rep,House,no,,,,,,,,,,,"551,028",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moolenaar,John,MI-04,https://ballotpedia.org/John_Moolenaar,Rep,House,yes,,,,,,,,,,,"554,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feig,Anthony,MI-04,https://ballotpedia.org/Anthony_Feig,Dem,House,no,,,,,,,,,,,"554,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hilliard,Jerry,MI-04,https://ballotpedia.org/Jerry_Hilliard,Dem,House,no,,,,,,,,,,,"554,938",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kildee,Dan,MI-05,https://ballotpedia.org/Dan_Kildee,Dem,House,yes,,,,,,,,,,,"520,558",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clauss,Matthew,MI-05,https://ballotpedia.org/Matthew_Clauss,Dem,House,no,,,,,,,,,,,"520,558",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fitchett-Hickson,Christina,MI-05,https://ballotpedia.org/Christina_Fitchett-Hickson,Rep,House,no,,,,,,,,,,,"520,558",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelly,Tim,MI-05,https://ballotpedia.org/Tim_Kelly_(Michigan_state_representative),Rep,House,no,,,,,,,,,,,"520,558",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lackie,Earl,MI-05,https://ballotpedia.org/Earl_Lackie,Rep,House,no,,,,,,,,,,,"520,558",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upton,Fred,MI-06,https://ballotpedia.org/Fred_Upton,Rep,House,yes,Male,,,,,,,,,,"541,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oelke,Elena,MI-06,https://ballotpedia.org/Elena_Oelke,Rep,House,no,,,,,,,,,,,"541,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gray,Aida,MI-06,https://ballotpedia.org/Aida_Gray,Dem,House,no,,,,,,,,,,,"541,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoadley,Jon,MI-06,https://ballotpedia.org/Jon_Hoadley,Dem,House,no,,,,,,,,,,,"541,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pastor-Diaz,Angelica,MI-06,NA,Dem,House,no,,,,,,,,,,,"541,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richardson,Jen,MI-06,https://ballotpedia.org/Jen_Richardson,Dem,House,no,,,,,,,,,,,"541,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tidwell,Andrew,MI-06,https://ballotpedia.org/Andrew_Tidwell,Ind,House,no,,,,,,,,,,,"541,981",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Branscum,Samuel,MI-07,https://ballotpedia.org/Samuel_Branscum,Dem,House,no,,,,,,,,,,,"548,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Driskell,Gretchen,MI-07,https://ballotpedia.org/Gretchen_Driskell,Dem,House,no,,,,,,,,,,,"548,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hall,Ryan William,MI-07,NA,Dem,House,no,,,,,,,,,,,"548,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Larson,Samuel,MI-07,https://ballotpedia.org/Samuel_Larson,Dem,House,no,,,,,,,,,,,"548,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gidner,Bruce,MI-07,https://ballotpedia.org/Bruce_Gidner,Rep,House,no,,,,,,,,,,,"548,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slotkin,Elissa,MI-08,https://ballotpedia.org/Elissa_Slotkin,Dem,House,yes,Female,,,,,,,,,,"554,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Detmer,Mike,MI-08,https://ballotpedia.org/Mike_Detmer,Rep,House,no,,,,,,,,,,,"554,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hoover,Alan,MI-08,https://ballotpedia.org/Alan_Hoover,Rep,House,no,,,,,,,,,,,"554,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junge,Paul,MI-08,https://ballotpedia.org/Paul_Junge,Rep,House,no,,,,,,,,,,,"554,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lyke,Kristina,MI-08,https://ballotpedia.org/Kristina_Lyke,Rep,House,no,,,,,,,,,,,"554,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Snyder,Nikki,MI-08,https://ballotpedia.org/Nikki_Snyder,Rep,House,no,,,,,,,,,,,"554,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open,,MI-09,NA,Dem,House,no,,,,,,,,,,,"552,114",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open,,MI-09,NA,Rep,House,no,,,,,,,,,,,"552,114",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bizon,Kimberly,MI-10,https://ballotpedia.org/Kimberly_Bizon,Dem,House,no,,,,,,,,,,,"553,804",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noland,Kelly,MI-10,https://ballotpedia.org/Kelly_Noland,Dem,House,no,,,,,,,,,,,"553,804",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wellington,Don,MI-10,https://ballotpedia.org/Don_Wellington,Dem,House,no,,,,,,,,,,,"553,804",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hernandez,Shane,MI-10,https://ballotpedia.org/Shane_Hernandez,Rep,House,no,,,,,,,,,,,"553,804",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jowske,Jeffrey,MI-10,https://ballotpedia.org/Jeffrey_Jowske,Rep,House,no,,,,,,,,,,,"553,804",,,,,,,,,,,,,,,,,,,,,,,,,,,,
McClain,Lisa,MI-10,https://ballotpedia.org/Lisa_McClain,Rep,House,no,,,,,,,,,,,"553,804",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mikula,Brandon,MI-10,https://ballotpedia.org/Brandon_Mikula,Rep,House,no,,,,,,,,,,,"553,804",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Piwko,Richard,MI-10,https://ballotpedia.org/Richard_Piwko,Rep,House,no,,,,,,,,,,,"553,804",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singh,Bisham,MI-10,https://ballotpedia.org/Bisham_Singh,Rep,House,no,,,,,,,,,,,"553,804",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slocum,Doug,MI-10,https://ballotpedia.org/Doug_Slocum,Rep,House,no,,,,,,,,,,,"553,804",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acosta,Frank,MI-11,https://ballotpedia.org/Frank_Acosta,Rep,House,no,,,,,,,,,,,"534,817",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Batu,David,MI-11,https://ballotpedia.org/David_Batu,Rep,House,no,,,,,,,,,,,"534,817",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bentivolio,Kerry,MI-11,https://ballotpedia.org/Kerry_Bentivolio,Rep,House,no,,,,,,,,,,,"534,817",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greco,Carmelita,MI-11,https://ballotpedia.org/Carmelita_Greco,Rep,House,no,,,,,,,,,,,"534,817",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esshaki,Eric,MI-11,https://ballotpedia.org/Eric_Esshaki,Rep,House,no,,,,,,,,,,,"534,817",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Keller,Scott Thomas,MI-11,NA,Rep,House,no,,,,,,,,,,,"534,817",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williams,Whitney,MI-11,https://ballotpedia.org/Whitney_Williams,Rep,House,no,,,,,,,,,,,"534,817",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open,,MI-11,NA,Dem,House,no,,,,,,,,,,,"534,817",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carbonaro,Anthony,MI-12,https://ballotpedia.org/Anthony_Carbonaro,Dem,House,no,,,,,,,,,,,"526,943",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rajput,Solomon,MI-12,https://ballotpedia.org/Solomon_Rajput,Dem,House,no,,,,,,,,,,,"526,943",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open,,MI-12,NA,Rep,House,no,,,,,,,,,,,"526,943",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tlaib,Rashida,MI-13,https://ballotpedia.org/Rashida_Tlaib,Dem,House,yes,,,,,,,,,,,"474,739",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patterson,Stephen Michael,MI-13,https://ballotpedia.org/Stephen Michael_Patterson,Dem,House,no,,,,,,,,,,,"474,739",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dudenhoefer,David,MI-13,https://ballotpedia.org/David_Dudenhoefer,Rep,House,no,,,,,,,,,,,"474,739",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lemmo,Alfred,MI-13,https://ballotpedia.org/Alfred_Lemmo,Rep,House,no,,,,,,,,,,,"474,739",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sawyer,Linda,MI-13,https://ballotpedia.org/Linda_Sawyer,Rep,House,no,,,,,,,,,,,"474,739",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence,Brenda,MI-14,https://ballotpedia.org/Brenda_Lawrence_(Michigan),Dem,House,yes,,,,,,,,,,,"512,851",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrison,Terrance,MI-14,https://ballotpedia.org/Terrance_Morrison,Dem,House,no,,,,,,,,,,,"512,851",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grossbard,Gavriel,MI-14,https://ballotpedia.org/Gavriel_Grossbard,Rep,House,no,,,,,,,,,,,"512,851",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Houston,Daryle,MI-14,https://ballotpedia.org/Daryle_Houston,Rep,House,no,,,,,,,,,,,"512,851",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick,Robert Vance,MI-14,https://ballotpedia.org/Robert Vance_Patrick,Rep,House,no,,,,,,,,,,,"512,851",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hagedorn,Jim,MN-01,https://ballotpedia.org/Jim_Hagedorn,Rep,House,yes,Male,,,,,,,,,,"500,330",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akzam,Johnny,MN-01,https://ballotpedia.org/Johnny_Akzam,Dem,House,no,,,,,,,,,,,"500,330",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feehan,Dan,MN-01,https://ballotpedia.org/Dan_Feehan,Dem,House,no,,,,,,,,,,,"500,330",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaehler,Ralph,MN-01,https://ballotpedia.org/Ralph_Kaehler,Dem,House,no,,,,,,,,,,,"500,330",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Schroepfer,Mark,MN-01,https://ballotpedia.org/Mark_Schroepfer,Dem,House,no,,,,,,,,,,,"500,330",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wright,Rich,MN-01,https://ballotpedia.org/Rich_Wright,Dem,House,no,,,,,,,,,,,"500,330",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tinsley,Hans,MN-01,https://ballotpedia.org/Hans_Tinsley,Unaff,House,no,,,,,,,,,,,"500,330",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Craig,Angie,MN-02,https://ballotpedia.org/Angie_Craig,Dem,House,yes,Female,,,,,,,,,,"511,914",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Barr,Regina,MN-02,https://ballotpedia.org/Regina_Barr,Rep,House,no,,,,,,,,,,,"511,914",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cashin,Erika,MN-02,https://ballotpedia.org/Erika_Cashin,Rep,House,no,,,,,,,,,,,"511,914",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kistner,Tyler,MN-02,https://ballotpedia.org/Tyler_Kistner,Rep,House,no,,,,,,,,,,,"511,914",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moritz,Edward,MN-02,NA,Rep,House,no,,,,,,,,,,,"511,914",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Olson,Rick,MN-02,https://ballotpedia.org/Rick_Olson_(Minnesota),Rep,House,no,,,,,,,,,,,"511,914",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zeiler,Kerry,MN-02,https://ballotpedia.org/Kerry_Zeiler,Rep,House,no,,,,,,,,,,,"511,914",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillips,Dean,MN-03,https://ballotpedia.org/Dean_Phillips,Dem,House,yes,Male,,,,,,,,,,"517,834",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davis,Leslie,MN-03,https://ballotpedia.org/Leslie_Davis,Rep,House,no,,,,,,,,,,,"517,834",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qualls,Kendall,MN-03,https://ballotpedia.org/Kendall_Qualls,Rep,House,no,,,,,,,,,,,"517,834",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heyer,Gary,MN-03,https://ballotpedia.org/Gary_Heyer,Ind,House,no,,,,,,,,,,,"517,834",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sandbeck,David,MN-04,https://ballotpedia.org/David_Sandbeck,Dem,House,no,,,,,,,,,,,"510,862",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ekbom,Travis,MN-04,https://ballotpedia.org/Travis_Ekbom,Rep,House,no,,,,,,,,,,,"510,862",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lo,Sia,MN-04,https://ballotpedia.org/Sia_Lo,Rep,House,no,,,,,,,,,,,"510,862",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Omar,Ilhan,MN-05,https://ballotpedia.org/Ilhan_Omar,Dem,House,yes,,,,,,,,,,,"517,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mason,John,MN-05,https://ballotpedia.org/John_Mason_(Minnesota),Dem,House,no,,,,,,,,,,,"517,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melton-Meaux,Antone,MN-05,https://ballotpedia.org/Antone_Melton-Meaux,Dem,House,no,,,,,,,,,,,"517,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shukri Adan,Leila,MN-05,https://ballotpedia.org/Leila_Shukri Adan,Dem,House,no,,,,,,,,,,,"517,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Johnson,Lacy,MN-05,https://ballotpedia.org/Lacy_Johnson_(Minnesota),Rep,House,no,,,,,,,,,,,"517,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stella,Danielle,MN-05,https://ballotpedia.org/Danielle_Stella,Rep,House,no,,,,,,,,,,,"517,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vogel,Lucy,MN-05,NA,Rep,House,no,,,,,,,,,,,"517,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waterbury,Alley,MN-05,https://ballotpedia.org/Alley_Waterbury,Rep,House,no,,,,,,,,,,,"517,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,
al-Aqidi,Dalia,MN-05,https://ballotpedia.org/Dalia_al-Aqidi,Rep,House,no,,,,,,,,,,,"517,155",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmer,Tom,MN-06,https://ballotpedia.org/Tom_Emmer,Rep,House,yes,,,,,,,,,,,"525,551",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Todd,Ian,MN-06,https://ballotpedia.org/Ian_Todd,Dem,House,no,,,,,,,,,,,"525,551",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zahradka,Tawnja,MN-06,https://ballotpedia.org/Tawnja_Zahradka,Dem,House,no,,,,,,,,,,,"525,551",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peterson,Collin,MN-07,https://ballotpedia.org/Collin_Peterson,Dem,House,yes,Male,,,,,,,,,,"495,727",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laugisch,Thaddeus,MN-07,https://ballotpedia.org/Thaddeus_Laugisch,Dem,House,no,,,,,,,,,,,"495,727",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Collis,Noel,MN-07,https://ballotpedia.org/Noel_Collis,Rep,House,no,,,,,,,,,,,"495,727",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fischbach,Michelle,MN-07,https://ballotpedia.org/Michelle_Fischbach,Rep,House,no,,,,,,,,,,,"495,727",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hughes,Dave,MN-07,https://ballotpedia.org/Dave_Hughes,Rep,House,no,,,,,,,,,,,"495,727",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Novak,Joel,MN-07,https://ballotpedia.org/Joel_Novak_(Minnesota),Rep,House,no,,,,,,,,,,,"495,727",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sherman,Jayesun,MN-07,https://ballotpedia.org/Jayesun_Sherman,Rep,House,no,,,,,,,,,,,"495,727",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emery,Stephen,MN-07,https://ballotpedia.org/Stephen_Emery,Dem-Farmer-Labor-Minnesota,House,no,,,,,,,,,,,"495,727",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nystrom,Quinn,MN-08,https://ballotpedia.org/Quinn_Nystrom,Dem,House,no,,,,,,,,,,,"527,541",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sorensen,Soren Christian,MN-08,https://ballotpedia.org/Soren Christian_Sorensen,Dem,House,no,,,,,,,,,,,"527,541",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spolarich,Gaylene,MN-08,https://ballotpedia.org/Gaylene_Spolarich,Dem,House,no,,,,,,,,,,,"527,541",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Open,,MN-08,NA,Rep,House,no,Male,,,,,,,,,,"527,541",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clay,William Lacy,MO-01,https://ballotpedia.org/William Lacy_Clay,Dem,House,yes,,,,,,,,,,,"549,361",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bush,Cori,MO-01,https://ballotpedia.org/Cori_Bush,Dem,House,no,,,,,,,,,,,"549,361",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heartstrong,Winnie,MO-01,https://ballotpedia.org/Winnie_Heartstrong,Rep,House,no,,,,,,,,,,,"549,361",,,,,,,,,,,,,,,,,,,,,,,,,,,,
